"shapeid","x","y","PERIMETER","AREA","DEPTH","ATOS_ID","HAB_ID","ACRES","HECTARES","ZONE_CODE","ZONE","Year","POLY_ID","dens_sm","pupratio","lin_dens","trend5yr","Sect_ID" 
"788","-121.945876359","36.5107474294","1.83061811232","0.17319063608","0 to -30m","443","443n","42.7963381953","17.3190636081","n","2","2009.0","443n","18.421696","0.166659","4.444618","0.070704","5.0"
"789","-121.955877122","36.5162822592","2.7677018635","0.31698166488","0 to -30m","441","441n","78.3278752176","31.6981664877","n","2","2009.0","441n","18.237242","0.176716","4.333502","0.070226","5.0"
"790","-121.933235889","36.5261703263","1.21907871335","0.0555241091","-30 to -60m","434","434o","13.7203061603","5.55241091021","o","3","2009.0","434o","0.687089","0.181426","4.444618","0.067943","4.0"
"791","-121.957937077","36.5248850537","2.3303347777","0.20363112013","-30 to -60m","439","439o","50.3183456193","20.3631120134","o","3","2009.0","439o","0.360843","0.193227","3.920788","0.069701","5.0"
"792","-121.945190827","36.5258357755","1.10605070394","0.06576124008","-30 to -60m","437","437o","16.2499563157","6.576124008","o","3","2009.0","437o","0.440579","0.17372","4.396997","0.069038","5.0"
"793","-121.930375673","36.5302797908","1.63247093355","0.10793542374","-30 to -60m","432","432o","26.6714240566","10.7935423738","o","3","2009.0","432o","0.890015","0.174265","4.492239","0.067","4.0"
"794","-121.932578037","36.5369777009","1.90538083787","0.17543545883","0 to -30m","430","430n","43.3510459763","17.5435458827","n","2","2009.0","430n","14.454312","0.181338","3.619189","0.066007","4.0"
"795","-121.93677042","36.5436316342","2.78855534983","0.27084896934","0 to -30m","428","428n","66.9282378889","27.0848969341","n","2","2009.0","428n","13.531418","0.18686","3.730304","0.064683","4.0"
"796","-121.936226101","36.5496122438","3.37423944263","0.52202082958","0 to -30m","426","426n","128.994156226","52.2020829576","n","2","2009.0","426n","11.987181","0.178735","3.873167","0.063044","4.0"
"797","-121.965623666","36.5547939689","3.1371580539","0.42671215058","-30 to -60m","419","419o","105.442868746","42.6712150582","o","3","2009.0","419o","0.960413","0.161897","5.80975","0.054672","4.0"
"798","-121.938536032","36.5566115161","3.6534510324","0.58675436551","0 to -30m","424","424n","144.990161317","58.675436551","n","2","2009.0","424n","11.549763","0.177025","3.904914","0.061102","4.0"
"799","-121.944759536","36.5611981206","3.26542211481","0.51992676766","0 to -30m","422","422n","128.476702257","51.9926767658","n","2","2009.0","422n","14.97496","0.186761","4.841459","0.058831","4.0"
"800","-121.96714163","36.5655026427","2.79970290028","0.35918659853","0 to -30m","417","417n","88.7569414483","35.9186598533","n","2","2009.0","417n","16.811903","0.158377","5.920866","0.051411","4.0"
"801","-121.974834629","36.5712506878","2.24598882381","0.24933262241","0 to -30m","415","415n","61.611432774","24.9332622415","n","2","2009.0","415n","16.088974","0.160764","5.730382","0.04776","4.0"
"802","-121.985794968","36.5770941931","2.03352893787","0.24171250347","-30 to -60m","413","413o","59.7284603752","24.1712503469","o","3","2009.0","413o","0.662513","0.152231","6.127223","0.04371","4.0"
"803","-121.986698015","36.5868005767","2.63219463914","0.37687141162","-30 to -60m","411","411o","93.1269539316","37.6871411617","o","3","2009.0","411o","0.459588","0.115039","8.000312","0.039713","4.0"
"804","-121.986014385","36.5938344622","2.91591679506","0.33413989535","-30 to -60m","409","409o","82.5677663031","33.4139895347","o","3","2009.0","409o","0.064265","0.107793","7.666966","0.035967","4.0"
"805","-121.98547469","36.5997605097","4.17257970647","0.52808954047","-30 to -60m","407","407o","130.493767346","52.8089540467","o","3","2009.0","407o","0.064265","0.097897","7.476482","0.032619","4.0"
"806","-121.984486028","36.6074292497","4.5618345835","0.82005237975","-30 to -60m","405","405o","202.639356122","82.0052379753","o","3","2009.0","405o","0.028346","0.081531","7.159009","0.029695","4.0"
"807","-121.97959026","36.6175978714","5.16798736395","1.25594915887","-30 to -60m","403","403o","310.351796006","125.594915887","o","3","2009.0","403o","0.058996","0.08571","7.238378","0.027335","4.0"
"808","-121.948105066","36.6235825347","4.42727155381","0.88275766731","0 to -30m","396","396n","218.134170123","88.2757667309","n","2","2009.0","396n","12.603187","0.077744","6.381201","0.0205","4.0"
"809","-121.94042062","36.647276445","2.59199124452","0.41914633711","-30 to -60m","391","391o","103.573315523","41.9146337114","o","3","2009.0","391o","0.088064","0.14364","6.571685","0.016974","4.0"
"810","-121.942093845","36.5584175603","3.73977282234","0.34439294067","0 to -30m","423","423n","85.1013489796","34.4392940673","n","2","2009.0","423n","13.879861","0.189066","4.492239","0.06001","4.0"
"811","-121.948924319","36.560982155","2.62278413604","0.20446588441","0 to -30m","421","421n","50.5246203638","20.4465884409","n","2","2009.0","421n","16.402564","0.166082","5.349415","0.057564","4.0"
"812","-121.965427691","36.5607325038","3.78947728811","0.62624001388","0 to -30m","418","418n","154.74727752","62.6240013879","n","2","2009.0","418n","16.498978","0.154091","5.587519","0.05308","4.0"
"813","-121.971293824","36.5680521949","1.99784754721","0.18014084533","0 to -30m","416","416n","44.5137723031","18.014084533","n","2","2009.0","416n","15.932355","0.163391","5.651014","0.049643","4.0"
"814","-121.97728272","36.5742771797","2.35937882396","0.2965055487","0 to -30m","414","414n","73.2681167194","29.6505548703","n","2","2009.0","414n","16.336814","0.154314","5.936739","0.045784","4.0"
"815","-121.987439172","36.5815497478","2.27842465808","0.32291293323","-30 to -60m","412","412o","79.7935235467","32.2912933231","o","3","2009.0","412o","0.662513","0.136944","6.984399","0.041667","4.0"
"816","-121.986546239","36.5909763846","2.76723041737","0.30822139172","-30 to -60m","410","410o","76.1631645765","30.8221391717","o","3","2009.0","410o","0.459588","0.113834","7.920944","0.037786","4.0"
"817","-121.984638851","36.5962715946","3.33519890994","0.39000597136","-30 to -60m","408","408o","96.372574328","39.0005971362","o","3","2009.0","408o","0.064265","0.102268","7.698713","0.034257","4.0"
"818","-121.985553659","36.6034777746","4.60492732964","0.80915657547","-30 to -60m","406","406o","199.946944248","80.915657547","o","3","2009.0","406o","0.064265","0.087374","7.111388","0.031077","4.0"
"819","-121.981517781","36.6117251285","4.7814041176","1.064416748","-30 to -60m","404","404o","263.023106554","106.4416748","o","3","2009.0","404o","0.028346","0.085446","7.460608","0.028465","4.0"
"820","-121.976384542","36.6223520126","4.91760671358","1.01091655669","-30 to -60m","402","402o","249.802921372","101.091655669","o","3","2009.0","402o","0.058996","0.06763","7.016147","0.026306","4.0"
"821","-121.891354694","36.6268060638","4.16141513241","0.36457666015","-30 to -60m","380","380o","90.0888546812","36.4576660153","o","3","2009.0","380o","0.500089","0.25332","4.476365","0.008253","4.0"
"822","-121.897246624","36.6301874331","3.25137174422","0.43246966857","-30 to -60m","382","382o","106.865582426","43.2469668573","o","3","2009.0","382o","0.301753","0.228335","4.952574","0.010656","4.0"
"823","-121.887998165","36.6243978697","4.54306422649","0.38108114294","-30 to -60m","378","378o","94.167201197","38.1081142943","o","3","2009.0","378o","0.567226","0.240372","4.095398","0.006113","4.0"
"824","-121.883829858","36.62433415","4.48476708659","0.30747918653","-30 to -60m","376","376o","75.9797616818","30.7479186535","o","3","2009.0","376o","0.678688","0.223245","4.174766","0.004319","4.0"
"825","-121.879654452","36.6241494989","4.75912270408","0.37166447814","-30 to -60m","374","374o","91.8402926498","37.1664478145","o","3","2009.0","374o","0.741738","0.217999","4.079524","0.002873","4.0"
"826","-121.876507997","36.6279724442","4.75939463176","0.50810151859","-30 to -60m","372","372o","125.554619574","50.8101518585","o","3","2009.0","372o","0.758562","0.18888","3.396958","0.001449","3.0"
"827","-121.905353835","36.6335851749","2.34066131444","0.29019418812","-30 to -60m","384","384o","71.7085455554","29.0194188122","o","3","2009.0","384o","0.332403","0.215817","5.365289","0.012837","4.0"
"828","-121.967605016","36.6297277612","4.5057485595","0.5080170001","-30 to -60m","399","399o","125.5337346","50.8017000095","o","3","2009.0","399o","0.058996","0.080484","7.03202","0.023412","4.0"
"829","-121.873210792","36.6310496898","4.57146236691","0.46701284511","-30 to -60m","370","370o","115.401387241","46.7012845111","o","3","2009.0","370o","0.701147","0.148141","2.460413","-0.000172","3.0"
"830","-121.870817752","36.635960069","5.01770051652","0.89885000443","-30 to -60m","368","368o","222.110673225","89.8850004426","o","3","2009.0","368o","0.659766","0.135993","2.254056","-0.00179","3.0"
"831","-121.911062811","36.6394174286","2.35637615114","0.28420507095","-30 to -60m","386","386o","70.2286024728","28.4205070953","o","3","2009.0","386o","0.129445","0.19999","5.524025","0.014367","4.0"
"832","-121.932513945","36.6480352502","2.92222161496","0.52364861019","-30 to -60m","390","390o","129.396389577","52.3648610194","o","3","2009.0","390o","0.129445","0.185176","5.587519","0.016454","4.0"
"833","-121.849461038","36.6709583772","5.4221195928","0.87920038799","-30 to -60m","357","357o","217.25514726","87.9200387989","o","3","2009.0","357o","0.500538","0.036583","1.349259","-0.008123","3.0"
"834","-121.893980251","36.6283028548","3.8518656017","0.52552406176","-30 to -60m","381","381o","129.85982375","52.5524061756","o","3","2009.0","381o","0.500089","0.247887","4.71447","0.009466","4.0"
"835","-121.889955942","36.6247511061","4.37140763021","0.28504751353","-30 to -60m","379","379o","70.4367745673","28.5047513531","o","3","2009.0","379o","0.500089","0.240184","4.01603","0.007124","4.0"
"836","-121.901368658","36.6314160171","2.91179410922","0.43148440653","-30 to -60m","383","383o","106.622118872","43.1484406527","o","3","2009.0","383o","0.332403","0.218034","5.143058","0.011804","4.0"
"837","-121.885831409","36.624801816","4.44689802606","0.31434546035","-30 to -60m","377","377o","77.6764548926","31.4345460351","o","3","2009.0","377o","0.623611","0.23112","4.143019","0.005163","4.0"
"838","-121.881808153","36.6239943028","4.56507117995","0.28376382943","-30 to -60m","375","375o","70.119569319","28.3763829435","o","3","2009.0","375o","0.741738","0.222716","4.270008","0.003588","4.0"
"839","-121.878087769","36.6259439136","4.76625887382","0.39915932046","-30 to -60m","373","373o","98.6344161491","39.9159320463","o","3","2009.0","373o","0.758562","0.210246","3.746178","0.002176","4.0"
"840","-121.874252454","36.6289780112","4.5675389425","0.38032448471","-30 to -60m","371","371o","93.9802268766","38.0324484714","o","3","2009.0","371o","0.758562","0.178152","3.254095","0.000651","3.0"
"841","-121.870862665","36.6321896779","4.49089659375","0.41820507255","-30 to -60m","369","369o","103.340723984","41.8205072551","o","3","2009.0","369o","0.659766","0.13709","2.238183","-0.000968","3.0"
"842","-121.96524","36.6308300189","4.57808280576","0.47183844781","-30 to -60m","398","398o","116.593819637","47.1838447811","o","3","2009.0","398o","0.058996","0.082703","6.85741","0.022449","4.0"
"843","-121.908561309","36.6362345057","2.4255687175","0.32249849311","-30 to -60m","385","385o","79.6911131636","32.2498493114","o","3","2009.0","385o","0.129445","0.207007","5.46053","0.01369","4.0"
"844","-121.868384877","36.6390706377","5.00218474395","0.80267147085","-30 to -60m","367","367o","198.344439997","80.2671470849","o","3","2009.0","367o","0.676925","0.124994","2.142941","-0.00262","3.0"
"845","-121.92474854","36.6469745454","2.92719496872","0.53375496723","-30 to -60m","389","389o","131.893724788","53.3754967232","o","3","2009.0","389o","0.129445","0.183937","5.619267","0.01599","4.0"
"846","-121.864408468","36.6455124021","5.35999636119","0.95710678378","-30 to -60m","365","365o","236.50623691","95.7106783777","o","3","2009.0","365o","0.719102","0.115697","2.142941","-0.004482","3.0"
"847","-121.860607708","36.6522018533","5.30475103913","0.89675899459","-30 to -60m","363","363o","221.593973441","89.6758994586","o","3","2009.0","363o","0.603499","0.090905","1.904836","-0.006507","3.0"
"848","-121.856955546","36.6580873633","5.36617700301","0.93530566149","-30 to -60m","361","361o","231.11906227","93.5305661485","o","3","2009.0","361o","0.681125","0.048074","1.730226","-0.008194","3.0"
"849","-121.853481848","36.664699216","5.50252775804","0.97016485896","-30 to -60m","359","359o","239.73295756","97.0164858964","o","3","2009.0","359o","0.500741","0.032256","1.523869","-0.008681","3.0"
"850","-121.848231506","36.673938849","5.2514765328","0.72784858255","-30 to -60m","356","356o","179.855301642","72.7848582554","o","3","2009.0","356o","0.518264","0.025972","1.254017","-0.007434","3.0"
"851","-121.844714453","36.6791579735","5.02172260146","0.68843270498","-30 to -60m","354","354o","170.115426179","68.8432704983","o","3","2009.0","354o","0.427045","0.015624","1.031786","-0.005313","3.0"
"852","-121.843220325","36.6849028612","5.07327125097","0.72772197701","-30 to -60m","352","352o","179.824016731","72.7721977008","o","3","2009.0","352o","0.453099","0.014924","1.079407","-0.002562","3.0"
"853","-121.841856828","36.6916238046","5.20232758683","0.8403724008","-30 to -60m","350","350o","207.660542675","84.0372400803","o","3","2009.0","350o","0.467331","0.030301","1.079407","0.000654","3.0"
"854","-121.850134154","36.6325465288","3.68819423974","0.55220688847","0 to -30m","366","366n","136.453293825","55.2206888472","n","2","2009.0","366n","2.615372","0.126044","2.127067","-0.003521","3.0"
"855","-121.844890051","36.6398155201","4.02487077156","0.74187728221","0 to -30m","364","364n","183.321868823","74.1877282214","n","2","2009.0","364n","2.461475","0.110164","2.079446","-0.005492","3.0"
"856","-121.840323727","36.6468795534","3.87038915572","0.57083643242","0 to -30m","362","362n","141.056754388","57.0836432417","n","2","2009.0","362n","2.082379","0.07407","1.841342","-0.007521","3.0"
"857","-121.835899191","36.654056354","4.03066662093","0.7446093744","0 to -30m","360","360n","183.996983506","74.4609374405","n","2","2009.0","360n","1.748259","0.030611","1.603237","-0.008576","3.0"
"858","-121.83211065","36.6615216601","3.80680464523","0.57993666509","0 to -30m","358","358n","143.305470855","57.9936665095","n","2","2009.0","358n","1.355758","0.035712","1.381006","-0.008522","3.0"
"859","-121.82683217","36.6721938234","3.75500599522","0.61474323025","0 to -30m","355","355n","151.906360416","61.4743230254","n","2","2009.0","355n","0.907995","0.028167","1.158775","-0.006481","3.0"
"860","-121.824058795","36.6796720913","3.87922964137","0.63429272785","0 to -30m","353","353n","156.737146477","63.4292727847","n","2","2009.0","353n","0.781276","0.014705","1.095281","-0.003992","3.0"
"861","-121.821886816","36.6872619246","3.9799216953","0.67529614009","0 to -30m","351","351n","166.8693103","67.5296140089","n","2","2009.0","351n","0.802629","0.028984","1.127028","-0.001019","3.0"
